webpage,id,slug,title,state,sharing,createdAt,updatedAt,licence,licence_notes,publisher,featured_dataset,author,author_email,maintainer,maintainer_email,update_frequency,odi-certificate,tags,topic-business-and-economy,topic-championing-london,topic-crime-and-community-safety,topic-demographics,topic-education,topic-employment-and-skills,topic-environment,topic-health,topic-housing,topic-art-and-culture,topic-london-2012,topic-planning,topic-sport,topic-transparency,topic-transport,topic-young-people,topic-income-poverty-welfare,parent,london_smallest_geography,london_bounding_box
https://data.london.gov.uk/dataset/london-comparison-goods-retail-floorspace-need-scenarios-2011-2036,593ef9c1-7a20-4986-9331-0de24eca41ed,london-comparison-goods-retail-floorspace-need-scenarios-2011-2036,London Comparison Goods Retail Floorspace Need Scenarios 2011-2036,active,public,07-Nov-13,07-Nov-13,UK Open Government Licence (OGL v2),Copyright Experian 2013 and GLA 2013,Experian Marketing Services,,Experian,,"Gerard Burgess, GLA",gerard.burgess@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23275/certificate,"floorspace, retail",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17464922-57d3-4f36-a48e-31f472b2d55b,Town Centres,Greater London
https://data.london.gov.uk/dataset/london-consumer-expenditure-estimates-2011-2036,8a096e4e-41d2-421f-ae0d-5228a5b812d2,london-consumer-expenditure-estimates-2011-2036,London Consumer Expenditure Estimates 2011-2036,active,public,05-Nov-13,05-Nov-13,UK Open Government Licence (OGL v2),Copyright Experian 2013 and GLA 2013,Experian Marketing Services,,Experian,,"Gerard Burgess, GLA",gerard.burgess@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23279/certificate,"leisure, consumer-expenditure, convenience-goods, retail, comparison-goods",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17464922-57d3-4f36-a48e-31f472b2d55b,Postcode Sector,Greater London and wider South East
https://data.london.gov.uk/dataset/excess-winter-deaths-borough,4c5a0525-1407-49c7-872b-11dea68f6d02,excess-winter-deaths-borough,"Excess Winter Deaths, Borough",active,public,04-Nov-13,04-Nov-13,UK Open Government Licence (OGL v2),,Association of Public Health Observatories,,West Midlands Public Health Observatories,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23276/certificate,"kingston-upon-thames, hackney, kensington-and-chelsea, lewisham, harrow, hounslow, greenwich, merton, hillingdon, bromley, brent, richmond-upon-thames, islington, enfield, winter, city-of-london, bexley, ealing, sutton, barking-and-dagenham, haringey, camden, hammersmith-and-fulham, waltham-forest, westminster, wandsworth, croydon, southwark, lambeth, redbridge, barnet, newham, havering, tower-hamlets, mortality, deaths",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,505d5054-0d0a-4283-9836-0c8f1d4258f7,Local Authority,Greater London
https://data.london.gov.uk/dataset/empty-homes,2915c894-11ba-4fff-abcf-0c4750b936ff,empty-homes,Empty Homes,active,public,04-Nov-13,04-Nov-13,UK Open Government Licence (OGL v2),,The Empty Homes Agency,,The Empty Homes Agency,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23280/certificate,"westminster, croydon, islington, harrow, merton, hammersmith-and-fulham, greenwich, redbridge, enfield, haringey, housing, tower-hamlets, bromley, hillingdon, hounslow, dwellings, havering, empty, barking-and-dagenham, private, kensington-and-chelsea, ealing, lewisham, waltham-forest, barnet, southwark, ownership, hackney, wandsworth, newham, sutton, brent, bexley, kingston-upon-thames, richmond-upon-thames, homes, city-of-london, camden, vacancy, lambeth, public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9a3657ae-a989-48ea-b181-cfd96d3e3fa2,Local Authority,Greater London
https://data.london.gov.uk/dataset/bus-use-and-supply-data-1999-2022,c0d38d64-bb33-4ab0-b2c6-6d7174d90062,bus-use-and-supply-data-1999-2022,Bus Use and Supply Data 1999-2022,active,public,04-Nov-13,04-Nov-13,UK Open Government Licence (OGL v2),,Transport for London (TfL),,Transport for London,,Transport for London,,Ad hoc,https://certificates.theodi.org/datasets/23281/certificate,"bus-services, forecasting, population, passenger-journeys, bus, buses, travel, demand",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9a1c2a36-e5b8-459e-840a-7835f925e06c,Greater London,Greater London
https://data.london.gov.uk/dataset/ons-mid-2012-population-estimates,7da09ccc-3336-449d-9e35-bbbee1d760f5,ons-mid-2012-population-estimates,ONS mid-2012 population estimates,active,public,23-Oct-13,23-Oct-13,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Demography Team (GLA),demography@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23289/certificate,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/london-2012-opinion-research,6610111d-bbdf-48df-a374-869b672f6519,london-2012-opinion-research,London 2012 Opinion Research,active,public,10-Sep-13,12-Sep-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23304/certificate,"olympics, london-2012, survey",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/mayors-office-gifts-and-hospitality-register,0935814e-5248-4272-88cf-5504644f5e08,mayors-office-gifts-and-hospitality-register,Mayor's Office Gifts and Hospitality Register,active,public,04-Sep-13,04-Sep-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Legal Department (GLA),,Quarterly,https://certificates.theodi.org/datasets/23309/certificate,"gifts, hospitality, finance, mayor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/mayors-office-expenses,2719fea7-cd0e-4e83-9198-2a09c50f7f80,mayors-office-expenses,Mayor's Office Expenses,active,public,04-Sep-13,04-Sep-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Finance Department (GLA),,Quarterly,https://certificates.theodi.org/datasets/23308/certificate,"expenses, expenditure, mayor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/mayors-office-register-interests,6b81ba8c-67a2-43bb-a6ab-c2b685ae4f68,mayors-office-register-interests,Mayor's Office Register of Interests,active,public,04-Sep-13,04-Sep-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Legal Department (GLA),,Ad hoc,https://certificates.theodi.org/datasets/23310/certificate,"interests, mayor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/state-environment-report-london,e8309973-37fd-4905-8f21-5f316b4542ff,state-environment-report-london,State of the Environment report for London,active,public,28-Feb-13,21-Aug-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23311/certificate,"environment, living-environment, soe",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/londons-zero-carbon-energy-resource-secondary-heat,17dd3eb9-780f-423f-b85e-44b400237859,londons-zero-carbon-energy-resource-secondary-heat,London's Zero Carbon Energy Resource - Secondary Heat,active,public,01-Aug-13,15-Aug-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Environment Team (GLA),Ross.Hudson@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23313/certificate,"waste, living-environment, 2050, power, zero-carbon, heat, secondary-heat, heat-pump, sustainability, energy, msoa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Middle Super Output Area,Greater London
https://data.london.gov.uk/dataset/gla-senior-staff-salaries,1d324fb3-f4fb-4e93-ba3d-6cbffc29e677,gla-senior-staff-salaries,GLA Senior Staff Salaries,active,public,18-Sep-12,15-Aug-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Finance Department (GLA),,Ad hoc,https://certificates.theodi.org/datasets/23318/certificate,"salary, staff",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/london-assembly-cycle-survey-responses,1257c3e2-09d5-423d-90fa-35ea3134303a,london-assembly-cycle-survey-responses,London Assembly Cycle Survey Responses,active,public,30-Nov-10,12-Aug-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,London Assembly Transport Committee,,Ad hoc,https://certificates.theodi.org/datasets/23319/certificate,"assembly, bike-hire, superhighways, survey, public-transport, cycling, transport",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,Greater London
https://data.london.gov.uk/dataset/gla-expenditure,d0aeda8a-88f8-43f1-be66-9c09dd434fc6,gla-expenditure,GLA Expenditure over £250,active,public,04-May-12,12-Aug-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Finance Department (GLA),,Monthly,https://certificates.theodi.org/datasets/23323/certificate,"spend, expenditure, transparency, finance, spending",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/waste-re-use-centres,f624a9d8-a9a2-445d-a25d-cb6a0fabb5f1,waste-re-use-centres,Waste Re-use Centres,active,public,02-Feb-10,10-Jul-13,UK Open Government Licence (OGL v2),,"Department for Environment, Food and Rural Affairs",,"Department for Environment, Food and Rural Affairs",,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23164/certificate,"charity, environment, recycling, re-use, waste",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,459c0159-0469-4feb-99bc-3767a2101514,Local Authority,Greater London
https://data.london.gov.uk/dataset/ns-sec-report-data,0e727825-3ca2-41c2-a099-019794a446ba,ns-sec-report-data,NS-SEC in London - Report Data,active,public,10-Jul-13,10-Jul-13,UK Open Government Licence (OGL v2),Adapted from data from the Office for National Statistics licenced under the the Open Government Licence v.1.0,Office for National Statistics (ONS),,Office for National Statistics,,Census Team (GLA),census@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23325/certificate,"labour, census, 2011-census, ns-sec",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,
https://data.london.gov.uk/dataset/diversity-london-report-data,ec2145a3-9840-4632-847c-67927835af2c,diversity-london-report-data,Diversity in London - Report Data,active,public,18-Jun-13,10-Jul-13,UK Open Government Licence (OGL v2),Adapted from data from the Office for National Statistics licenced under the the Open Government Licence v.1.0,Census Information Scheme,,Census Information Scheme,census@london.gov.uk,Census Information Scheme,census@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23322/certificate,"census, migrants, country-of-birth, 2011, ethnicity, passports, religion",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,be83dfcf-79d3-4a6e-aa28-df33dc6bc3d8,Local Authority,London
https://data.london.gov.uk/dataset/laei-2008,a4211093-dca8-4e7e-8ca0-f9ac099de8c3,laei-2008,London Atmospheric Emissions Inventory (LAEI) 2008,active,public,12-Aug-10,09-Jul-13,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Air Quality Team (GLA),,Air Quality Team (GLA),,Annually,https://certificates.theodi.org/datasets/23324/certificate,"particulate-matter, laei, air-pollution, nitrogen-dioxide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,1km Grid Squares,Greater London and M25
https://data.london.gov.uk/dataset/londons-food-exports,2a99ab32-b05a-4bc7-90b6-a03b249f4d31,londons-food-exports,London's Food Exports,active,public,28-Jun-13,01-Jul-13,UK Open Government Licence (OGL v2),,HM Revenue & Customs,,HM Revenue & Customs,,GLA Economics,GLAEconomics@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23327/certificate,"exports, trade, food",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7b216594-a433-427f-b891-86dadfd7e2cf,Greater London,
https://data.london.gov.uk/dataset/detailed-country-birth-2011-census-borough,bd6c6246-0d04-4f3a-9bdb-4c14b2141715,detailed-country-birth-2011-census-borough,"Detailed Country of birth (2011 Census), Borough",active,public,28-Oct-13,04-Mar-13,UK Open Government Licence (OGL v2),Adapted from data from the Office for National Statistics licenced under the the Open Government Licence v.1.0. Office for National Statistics,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23246/certificate,"sutton, brent, croydon, haringey, detailed, ealing, kingston-upon-thames, city-of-london, waltham-forest, census, expanded, hackney, boroughs, lambeth, barking-and-dagenham, hillingdon, havering, kensington-and-chelsea, wandsworth, redbridge, bromley, enfield, merton, harrow, tower-hamlets, hammersmith-and-fulham, demography, islington, southwark, bexley, lewisham, barnet, camden, country, 2011, richmond-upon-thames, hounslow, greenwich, diversity, population, westminster, newham, nationality",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/mayor-education-inquiry,1aafc0bb-0343-4c46-bf26-d4a10266e3b0,mayor-education-inquiry,Mayor's Education Inquiry,active,public,01-Oct-12,18-Apr-12,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/22965/certificate,"young-people, inquiry, education",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/gla-poll-results-2012,60bdfcdc-a4aa-4d4b-84de-b9fc45d11f13,gla-poll-results-2012,GLA Poll Results 2012,active,public,01-Jan-12,01-Jan-12,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/key-stage-3-results-percentage-pupils-achieving-level-6-or-above-borough,04af12b2-513b-4f45-b5ef-fa5a09a94580,key-stage-3-results-percentage-pupils-achieving-level-6-or-above-borough,"Key Stage 3 Results, Percentage of Pupils Achieving Level 6 or Above, Borough",active,public,19-Aug-10,31-Dec-11,UK Open Government Licence (OGL v2),,Department for Education,,Department for Education,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23027/certificate,"attainment, education, ks3, level-6, pupils",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,f1e2d47c-3d52-4413-b376-ba05a0d00bfa,Local Authority,Greater London
https://data.london.gov.uk/dataset/key-stage-3-results-percentage-pupils-achieving-level-5-or-above-borough,db248fa9-515a-4ad9-8946-b4c9f8d84af8,key-stage-3-results-percentage-pupils-achieving-level-5-or-above-borough,"Key Stage 3 Results, Percentage of Pupils Achieving Level 5 or Above, Borough",active,public,19-Aug-10,31-Dec-11,UK Open Government Licence (OGL v2),,Department for Education,,Department for Education,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23024/certificate,"education, attainment, level-5, pupils, ks3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,f1e2d47c-3d52-4413-b376-ba05a0d00bfa,Local Authority,Greater London
https://data.london.gov.uk/dataset/tourism-trips-borough,087c1ac4-d557-4fb9-96af-9fa48ec562e1,tourism-trips-borough,"Tourism Trips, Borough",active,public,02-Feb-10,05-Jan-11,UK Open Government Licence (OGL v2),<http://www.lda.gov.uk/publications-and-media/publications/lati.aspx>,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23138/certificate,"domestic, culture, overseas, tourism, visitors, art",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,Greater London
https://data.london.gov.uk/dataset/gla-poll-results-2011,183be397-093b-4fe3-a7ed-8acf58973d5c,gla-poll-results-2011,GLA Poll Results 2011,active,public,01-Jan-11,01-Jan-11,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
