#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2005-01-01 00:00:00+00:00 2017-06-26 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
SUX,2006-02-19 13:52,-96.3795,42.3917,-0.04,-7.06,71.52,120.00,4.00,M,30.45,1034.30,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-9.99,KSUX 191352Z 12004KT 10SM FEW120 M18/M22 A3045 RMK AO2 SLP343 T11781217
SUX,2006-02-19 14:52,-96.3795,42.3917,6.98,-4.00,59.96,220.00,10.00,M,30.45,1034.10,10.00,M,FEW,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,-8.41,KSUX 191452Z 22010KT 10SM FEW075 M14/M20 A3045 RMK AO2 SLP341 T11391200 55008
SUX,2006-02-19 15:52,-96.3795,42.3917,10.94,-2.02,55.15,220.00,11.00,M,30.43,1033.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.15,KSUX 191552Z 22011KT 10SM CLR M12/M19 A3043 RMK AO2 SLP333 T11171189
SUX,2006-02-19 16:52,-96.3795,42.3917,14.00,-0.04,52.90,230.00,15.00,M,30.42,1032.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.56,KSUX 191652Z 23015KT 10SM CLR M10/M18 A3042 RMK AO2 SLP327 T11001178
SUX,2006-02-19 17:52,-96.3795,42.3917,17.06,5.00,58.49,240.00,15.00,M,30.39,1031.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.41,KSUX 191752Z 24015KT 10SM CLR M08/M15 A3039 RMK AO2 SLP317 T10831150 11083 21206 58021
SUX,2006-02-19 18:52,-96.3795,42.3917,19.04,6.98,58.78,230.00,14.00,M,30.36,1030.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.46,KSUX 191852Z 23014KT 10SM CLR M07/M14 A3036 RMK AO2 SLP307 T10721139
SUX,2006-02-19 19:52,-96.3795,42.3917,19.94,8.96,61.85,250.00,10.00,M,30.31,1028.90,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,7.84,KSUX 191952Z 25010KT 10SM FEW120 M07/M13 A3031 RMK AO2 SLP289 T10671128
SUX,2006-02-19 20:29,-96.3795,42.3917,21.20,10.40,62.53,230.00,11.00,M,30.29,M,10.00,M,BKN,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,8.82,KSUX 192029Z 23011KT 10SM BKN028 M06/M12 A3029 RMK AO2
SUX,2006-02-19 20:52,-96.3795,42.3917,21.02,10.04,62.00,250.00,11.00,M,30.28,1028.00,10.00,M,SCT,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,8.59,KSUX 192052Z 25011KT 10SM SCT028 M06/M12 A3028 RMK AO2 SLP280 T10611122 56035
SUX,2006-02-19 21:52,-96.3795,42.3917,21.92,10.04,59.69,230.00,11.00,M,30.26,1027.30,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,9.73,KSUX 192152Z 23011KT 10SM FEW110 M06/M12 A3026 RMK AO2 SLP273 T10561122
SUX,2006-02-19 22:52,-96.3795,42.3917,21.02,10.94,64.54,230.00,11.00,M,30.24,1026.60,10.00,M,SCT,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,8.59,KSUX 192252Z 23011KT 10SM SCT028 M06/M12 A3024 RMK AO2 SLP266 T10611117
SUX,2006-02-19 23:52,-96.3795,42.3917,19.04,10.04,67.46,210.00,8.00,M,30.23,1026.20,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,8.15,KSUX 192352Z 21008KT 10SM FEW080 M07/M12 A3023 RMK AO2 SLP262 T10721122 11056 21083 56017
SUX,2006-02-20 00:52,-96.3795,42.3917,14.00,6.98,73.13,210.00,7.00,M,30.22,1025.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.84,KSUX 200052Z 21007KT 10SM CLR M10/M14 A3022 RMK AO2 SLP258 T11001139
SUX,2006-02-20 01:52,-96.3795,42.3917,12.92,5.00,70.07,200.00,7.00,M,30.21,1025.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.52,KSUX 200152Z 20007KT 10SM CLR M11/M15 A3021 RMK AO2 SLP257 T11061150
SUX,2006-02-20 02:52,-96.3795,42.3917,14.00,6.08,70.19,190.00,5.00,M,30.20,1024.90,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,5.02,KSUX 200252Z 19005KT 10SM FEW080 M10/M14 A3020 RMK AO2 SLP249 T11001144 57010
SUX,2006-02-20 03:52,-96.3795,42.3917,10.04,3.92,75.77,210.00,3.00,M,30.20,1025.00,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,3.58,KSUX 200352Z 21003KT 10SM SCT090 M12/M16 A3020 RMK AO2 SLP250 T11221156
SUX,2006-02-20 04:52,-96.3795,42.3917,10.04,3.02,72.69,0.00,0.00,M,30.19,1024.80,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,10.04,KSUX 200452Z 00000KT 10SM FEW080 M12/M16 A3019 RMK AO2 SLP248 T11221161
SUX,2006-02-20 05:52,-96.3795,42.3917,10.04,3.02,72.69,0.00,0.00,M,30.17,1024.00,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,10.04,KSUX 200552Z AUTO 00000KT 10SM FEW080 M12/M16 A3017 RMK AO2 SLP240 T11221161 11072 21139 410561228 58008
SUX,2006-02-20 06:52,-96.3795,42.3917,6.98,1.94,79.35,170.00,3.00,M,30.16,1023.50,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,0.09,KSUX 200652Z AUTO 17003KT 10SM FEW080 M14/M17 A3016 RMK AO2 SLP235 T11391167
SUX,2006-02-20 07:52,-96.3795,42.3917,3.92,-0.94,79.74,150.00,4.00,M,30.14,1023.10,10.00,M,FEW,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,-5.37,KSUX 200752Z AUTO 15004KT 10SM FEW075 M16/M18 A3014 RMK AO2 SLP231 T11561183
SUX,2006-02-20 08:52,-96.3795,42.3917,8.96,3.02,76.29,200.00,5.00,M,30.12,1021.90,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,-0.97,KSUX 200852Z AUTO 20005KT 10SM OVC070 M13/M16 A3012 RMK AO2 SLP219 T11281161 58019
SUX,2006-02-20 09:52,-96.3795,42.3917,10.94,5.00,76.49,190.00,9.00,M,30.07,1020.30,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,-2.67,KSUX 200952Z AUTO 19009KT 10SM FEW080 M12/M15 A3007 RMK AO2 SLP203 T11171150
SUX,2006-02-20 10:52,-96.3795,42.3917,10.04,3.92,75.77,200.00,8.00,M,30.05,1019.80,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,-2.94,KSUX 201052Z AUTO 20008KT 10SM FEW080 M12/M16 A3005 RMK AO2 SLP198 T11221156
SUX,2006-02-20 11:52,-96.3795,42.3917,10.04,3.92,75.77,270.00,7.00,M,30.06,1020.00,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,-1.99,KSUX 201152Z AUTO 27007KT 10SM FEW080 M12/M16 A3006 RMK AO2 SLP200 T11221156 11106 21156 55019
SUX,2006-02-20 12:52,-96.3795,42.3917,8.96,3.92,79.52,220.00,7.00,M,30.05,1019.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.30,KSUX 201252Z 22007KT 10SM CLR M13/M16 A3005 RMK AO2 SLP198 T11281156
SUX,2006-02-20 13:52,-96.3795,42.3917,8.96,3.02,76.29,210.00,8.00,M,30.02,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.27,KSUX 201352Z 21008KT 10SM CLR M13/M16 A3002 RMK AO2 SLP188 T11281161
SUX,2006-02-20 14:52,-96.3795,42.3917,12.92,5.00,70.07,230.00,10.00,M,30.03,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.96,KSUX 201452Z 23010KT 10SM CLR M11/M15 A3003 RMK AO2 SLP190 T11061150 55010
SUX,2006-02-20 15:52,-96.3795,42.3917,15.98,6.08,64.38,240.00,8.00,M,30.02,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.38,KSUX 201552Z 24008KT 10SM CLR M09/M14 A3002 RMK AO2 SLP188 T10891144
SUX,2006-02-20 16:52,-96.3795,42.3917,19.94,8.96,61.85,250.00,7.00,M,30.00,1018.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.08,KSUX 201652Z 25007KT 10SM CLR M07/M13 A3000 RMK AO2 SLP181 T10671128
SUX,2006-02-20 17:52,-96.3795,42.3917,23.00,12.02,62.28,230.00,5.00,M,29.98,1017.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KSUX 201752Z 23005KT 10SM CLR M05/M11 A2998 RMK AO2 SLP170 T10501111 11050 21133 58017
SUX,2006-02-20 18:52,-96.3795,42.3917,26.06,12.92,57.04,240.00,11.00,M,29.95,1016.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.96,KSUX 201852Z 24011KT 10SM CLR M03/M11 A2995 RMK AO2 SLP162 T10331106
SUX,2006-02-20 19:52,-96.3795,42.3917,30.02,15.98,55.42,250.00,12.00,M,29.94,1015.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.48,KSUX 201952Z 25012KT 10SM CLR M01/M09 A2994 RMK AO2 SLP157 T10111089
SUX,2006-02-20 20:52,-96.3795,42.3917,33.08,17.96,53.36,250.00,8.00,M,29.92,1015.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.44,KSUX 202052Z 25008KT 10SM CLR 01/M08 A2992 RMK AO2 SLP150 T00061078 56018
SUX,2006-02-20 21:52,-96.3795,42.3917,35.06,17.96,49.30,260.00,11.00,M,29.92,1014.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.33,KSUX 202152Z 26011KT 10SM CLR 02/M08 A2992 RMK AO2 SLP147 T00171078
SUX,2006-02-20 22:52,-96.3795,42.3917,35.96,19.04,49.83,270.00,9.00,M,29.91,1014.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.44,KSUX 202252Z 27009KT 10SM CLR 02/M07 A2991 RMK AO2 SLP145 T00221072
SUX,2006-02-20 23:52,-96.3795,42.3917,33.98,17.96,51.47,270.00,10.00,M,29.92,1014.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.45,KSUX 202352Z 27010KT 10SM CLR 01/M08 A2992 RMK AO2 SLP147 T00111078 10022 21050 55002
SUX,2006-02-21 00:52,-96.3795,42.3917,28.94,17.06,60.69,270.00,7.00,M,29.93,1015.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.05,KSUX 210052Z 27007KT 10SM CLR M02/M08 A2993 RMK AO2 SLP154 T10171083
SUX,2006-02-21 01:52,-96.3795,42.3917,28.04,17.06,62.97,270.00,6.00,M,29.95,1016.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.76,KSUX 210152Z 27006KT 10SM CLR M02/M08 A2995 RMK AO2 SLP160 T10221083
SUX,2006-02-21 02:52,-96.3795,42.3917,26.96,17.96,68.44,290.00,8.00,M,29.95,1016.00,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,17.90,KSUX 210252Z 29008KT 10SM FEW080 M03/M08 A2995 RMK AO2 SLP160 T10281078 51012
SUX,2006-02-21 03:52,-96.3795,42.3917,24.98,15.98,68.20,310.00,5.00,M,29.97,1016.50,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,18.06,KSUX 210352Z 31005KT 10SM FEW080 M04/M09 A2997 RMK AO2 SLP165 T10391089
SUX,2006-02-21 04:52,-96.3795,42.3917,24.08,15.98,70.81,290.00,7.00,M,29.98,1017.00,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,15.13,KSUX 210452Z 29007KT 10SM FEW080 M04/M09 A2998 RMK AO2 SLP170 T10441089
SUX,2006-02-21 05:52,-96.3795,42.3917,21.92,15.08,74.56,300.00,4.00,M,30.01,1017.80,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,15.65,KSUX 210552Z 30004KT 10SM FEW080 M06/M09 A3001 RMK AO2 SLP178 T10561094 10011 21061 400221156 53018
SUX,2006-02-21 06:52,-96.3795,42.3917,19.94,15.08,81.09,330.00,3.00,M,30.01,1018.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.90,KSUX 210652Z 33003KT 10SM CLR M07/M09 A3001 RMK AO2 SLP180 T10671094
SUX,2006-02-21 07:52,-96.3795,42.3917,12.02,8.96,87.25,180.00,3.00,M,30.01,1018.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.85,KSUX 210752Z 18003KT 10SM CLR M11/M13 A3001 RMK AO2 SLP182 T11111128
SUX,2006-02-21 08:52,-96.3795,42.3917,15.08,10.94,83.33,0.00,0.00,M,30.01,1018.00,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,15.08,KSUX 210852Z 00000KT 10SM FEW080 M09/M12 A3001 RMK AO2 SLP180 T10941117 51003
SUX,2006-02-21 09:52,-96.3795,42.3917,12.92,10.04,88.00,0.00,0.00,M,30.01,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.92,KSUX 210952Z 00000KT 10SM CLR M11/M12 A3001 RMK AO2 SLP178 T11061122
SUX,2006-02-21 10:52,-96.3795,42.3917,10.04,6.08,83.64,110.00,3.00,M,30.02,1018.10,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.58,KSUX 211052Z 11003KT 9SM CLR M12/M14 A3002 RMK AO2 SLP181 T11221144
SUX,2006-02-21 11:52,-96.3795,42.3917,10.04,6.98,87.13,100.00,7.00,M,30.01,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.99,KSUX 211152Z 10007KT 10SM CLR M12/M14 A3001 RMK AO2 SLP178 T11221139 11050 21133 58002
SUX,2006-02-21 12:52,-96.3795,42.3917,10.04,6.08,83.64,100.00,7.00,M,29.99,1017.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.99,KSUX 211252Z 10007KT 10SM CLR M12/M14 A2999 RMK AO2 SLP174 T11221144
SUX,2006-02-21 13:50,-96.3795,42.3917,6.80,5.00,92.12,140.00,4.00,M,29.98,M,1.75,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,-2.01,KSUX 211350Z 14004KT 1 3/4SM BR CLR M14/M15 A2998 RMK AO2
SUX,2006-02-21 13:52,-96.3795,42.3917,6.98,5.00,91.37,140.00,4.00,M,29.98,1017.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.80,KSUX 211352Z 14004KT 10SM CLR M14/M15 A2998 RMK AO2 SLP172 T11391150
SUX,2006-02-21 14:52,-96.3795,42.3917,17.06,14.00,87.53,120.00,7.00,M,29.98,1017.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.57,KSUX 211452Z 12007KT 10SM CLR M08/M10 A2998 RMK AO2 SLP170 T10831100 55007
SUX,2006-02-21 15:52,-96.3795,42.3917,23.00,17.96,80.71,130.00,8.00,M,29.96,1016.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.03,KSUX 211552Z 13008KT 10SM CLR M05/M08 A2996 RMK AO2 SLP162 T10501078
SUX,2006-02-21 16:52,-96.3795,42.3917,28.94,21.02,71.91,140.00,11.00,M,29.92,1014.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.60,KSUX 211652Z 14011KT 10SM CLR M02/M06 A2992 RMK AO2 SLP147 T10171061
SUX,2006-02-21 17:52,-96.3795,42.3917,37.04,21.02,51.95,180.00,9.00,M,29.90,1013.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.78,KSUX 211752Z 18009KT 10SM CLR 03/M06 A2990 RMK AO2 SLP137 T00281061 10028 21139 57028
SUX,2006-02-21 18:52,-96.3795,42.3917,39.02,21.92,49.93,230.00,16.00,M,29.88,1013.00,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.57,KSUX 211852Z 23016G21KT 10SM CLR 04/M06 A2988 RMK AO2 SLP130 T00391056
SUX,2006-02-21 19:52,-96.3795,42.3917,42.08,21.92,44.34,260.00,16.00,M,29.84,1011.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.56,KSUX 211952Z 26016KT 10SM CLR 06/M06 A2984 RMK AO2 SLP118 T00561056
SUX,2006-02-21 20:52,-96.3795,42.3917,42.98,21.92,42.84,260.00,17.00,M,29.82,1011.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.46,KSUX 212052Z 26017KT 10SM CLR 06/M06 A2982 RMK AO2 SLP111 T00611056 56025
SUX,2006-02-21 21:52,-96.3795,42.3917,42.98,23.00,44.83,290.00,15.00,M,29.82,1011.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.01,KSUX 212152Z 29015KT 10SM CLR 06/M05 A2982 RMK AO2 SLP111 T00611050
SUX,2006-02-21 22:52,-96.3795,42.3917,41.00,23.00,48.39,320.00,13.00,M,29.82,1011.20,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,33.10,KSUX 212252Z 32013KT 10SM FEW070 05/M05 A2982 RMK AO2 SLP112 T00501050
SUX,2006-02-21 23:52,-96.3795,42.3917,37.94,23.00,54.51,310.00,10.00,M,29.82,1011.50,10.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,30.42,KSUX 212352Z 31010KT 10SM BKN080 03/M05 A2982 RMK AO2 SLP115 T00331050 10067 20022 53001
SUX,2006-02-22 00:52,-96.3795,42.3917,37.04,24.08,59.09,300.00,9.00,M,29.84,1012.10,10.00,M,BKN,OVC,M,M,8000.00,9500.00,M,M,M,M,M,M,M,M,M,29.78,KSUX 220052Z 30009KT 10SM BKN080 OVC095 03/M04 A2984 RMK AO2 SLP121 T00281044
SUX,2006-02-22 01:52,-96.3795,42.3917,35.06,24.98,66.36,290.00,9.00,M,29.86,1012.80,10.00,M,FEW,BKN,M,M,8000.00,10000.00,M,M,M,M,M,M,M,M,M,27.32,KSUX 220152Z 29009KT 10SM FEW080 BKN100 02/M04 A2986 RMK AO2 SLP128 T00171039
SUX,2006-02-22 02:52,-96.3795,42.3917,33.08,23.00,66.11,290.00,10.00,M,29.86,1012.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.32,KSUX 220252Z 29010KT 10SM CLR 01/M05 A2986 RMK AO2 SLP127 T00061050 51012
SUX,2006-02-22 03:52,-96.3795,42.3917,32.00,21.92,65.97,290.00,8.00,M,29.88,1013.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,KSUX 220352Z 29008KT 10SM CLR 00/M06 A2988 RMK AO2 SLP132 T00001056
SUX,2006-02-22 04:52,-96.3795,42.3917,28.94,21.02,71.91,0.00,0.00,M,29.90,1013.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.94,KSUX 220452Z 00000KT 10SM CLR M02/M06 A2990 RMK AO2 SLP139 T10171061
SUX,2006-02-22 05:52,-96.3795,42.3917,28.04,21.02,74.61,270.00,5.00,M,29.90,1013.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.69,KSUX 220552Z 27005KT 10SM CLR M02/M06 A2990 RMK AO2 SLP134 T10221061 10033 21028 400671139 50012
SUX,2006-02-22 06:52,-96.3795,42.3917,26.96,19.94,74.50,300.00,6.00,M,29.90,1013.60,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,19.46,KSUX 220652Z 30006KT 10SM FEW080 M03/M07 A2990 RMK AO2 SLP136 T10281067
SUX,2006-02-22 07:52,-96.3795,42.3917,24.98,19.04,77.82,250.00,4.00,M,29.91,1014.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.22,KSUX 220752Z 25004KT 10SM CLR M04/M07 A2991 RMK AO2 SLP141 T10391072
SUX,2006-02-22 08:52,-96.3795,42.3917,26.06,19.04,74.41,300.00,3.00,M,29.89,1013.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.90,KSUX 220852Z 30003KT 10SM CLR M03/M07 A2989 RMK AO2 SLP131 T10331072 58002
SUX,2006-02-22 09:52,-96.3795,42.3917,24.98,19.04,77.82,310.00,4.00,M,29.88,1012.80,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,19.22,KSUX 220952Z 31004KT 10SM FEW080 M04/M07 A2988 RMK AO2 SLP128 T10391072
SUX,2006-02-22 10:52,-96.3795,42.3917,19.04,15.08,84.27,270.00,4.00,M,29.88,1013.20,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,12.29,KSUX 221052Z 27004KT 10SM FEW080 M07/M09 A2988 RMK AO2 SLP132 T10721094
SUX,2006-02-22 11:52,-96.3795,42.3917,21.92,17.06,81.25,0.00,0.00,M,29.89,1013.50,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,21.92,KSUX 221152Z 00000KT 10SM FEW080 M06/M08 A2989 RMK AO2 SLP135 T10561083 11017 21083 53001
SUX,2006-02-22 12:52,-96.3795,42.3917,21.02,17.06,84.41,0.00,0.00,M,29.90,1013.90,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,21.02,KSUX 221252Z 00000KT 10SM FEW080 M06/M08 A2990 RMK AO2 SLP139 T10611083
SUX,2006-02-22 13:52,-96.3795,42.3917,21.92,17.06,81.25,0.00,0.00,M,29.90,1014.00,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,21.92,KSUX 221352Z 00000KT 10SM FEW080 M06/M08 A2990 RMK AO2 SLP140 T10561083
SUX,2006-02-22 14:52,-96.3795,42.3917,28.04,21.02,74.61,200.00,4.00,M,29.90,1013.70,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.80,KSUX 221452Z 20004KT 9SM CLR M02/M06 A2990 RMK AO2 SLP137 T10221061 50003
SUX,2006-02-22 15:52,-96.3795,42.3917,32.00,23.00,69.04,210.00,8.00,M,29.89,1013.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,KSUX 221552Z 21008KT 10SM CLR 00/M05 A2989 RMK AO2 SLP133 T00001050
SUX,2006-02-22 16:52,-96.3795,42.3917,39.02,24.08,54.68,210.00,10.00,M,29.88,1012.70,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.77,KSUX 221652Z 21010G15KT 10SM CLR 04/M04 A2988 RMK AO2 SLP127 T00391044
SUX,2006-02-22 17:52,-96.3795,42.3917,44.06,23.00,43.02,230.00,15.00,M,29.85,1011.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.41,KSUX 221752Z 23015KT 10SM CLR 07/M05 A2985 RMK AO2 SLP117 T00671050 10067 21067 58018
SUX,2006-02-22 18:52,-96.3795,42.3917,46.04,21.02,36.70,240.00,16.00,M,29.82,1010.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.72,KSUX 221852Z 24016KT 10SM CLR 08/M06 A2982 RMK AO2 SLP106 T00781061
SUX,2006-02-22 19:52,-96.3795,42.3917,48.02,21.02,34.06,270.00,21.00,M,29.79,1009.80,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.22,KSUX 221952Z 27021G24KT 10SM CLR 09/M06 A2979 RMK AO2 SLP098 T00891061
SUX,2006-02-22 20:52,-96.3795,42.3917,46.04,19.04,33.73,290.00,19.00,M,29.80,1009.90,10.00,24.00,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,38.00,KSUX 222052Z 29019G24KT 10SM SCT110 08/M07 A2980 RMK AO2 SLP099 T00781072 55017
SUX,2006-02-22 21:52,-96.3795,42.3917,46.04,19.94,35.05,290.00,13.00,M,29.81,1010.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.56,KSUX 222152Z 29013KT 10SM CLR 08/M07 A2981 RMK AO2 SLP104 T00781067
SUX,2006-02-22 22:52,-96.3795,42.3917,44.06,21.02,39.57,290.00,14.00,M,29.84,1011.50,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,36.71,KSUX 222252Z 29014KT 10SM FEW085 07/M06 A2984 RMK AO2 SLP115 T00671061
SUX,2006-02-22 23:52,-96.3795,42.3917,39.02,21.92,49.93,280.00,5.00,M,29.85,1012.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.73,KSUX 222352Z 28005KT 10SM CLR 04/M06 A2985 RMK AO2 SLP121 T00391056 10100 20039 53019
SUX,2006-02-23 00:52,-96.3795,42.3917,35.96,21.92,56.32,270.00,6.00,M,29.88,1013.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.30,KSUX 230052Z 27006KT 10SM CLR 02/M06 A2988 RMK AO2 SLP133 T00221056
SUX,2006-02-23 01:52,-96.3795,42.3917,33.08,21.02,60.81,240.00,7.00,M,29.90,1013.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.10,KSUX 230152Z 24007KT 10SM CLR 01/M06 A2990 RMK AO2 SLP139 T00061061
SUX,2006-02-23 02:52,-96.3795,42.3917,33.98,21.02,58.66,240.00,9.00,M,29.91,1013.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.98,KSUX 230252Z 24009KT 10SM CLR 01/M06 A2991 RMK AO2 SLP139 T00111061 51017
SUX,2006-02-23 03:52,-96.3795,42.3917,30.92,21.02,66.34,240.00,8.00,M,29.92,1014.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.78,KSUX 230352Z 24008KT 10SM CLR M01/M06 A2992 RMK AO2 SLP143 T10061061
SUX,2006-02-23 04:52,-96.3795,42.3917,28.94,21.02,71.91,240.00,6.00,M,29.93,1014.60,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,21.84,KSUX 230452Z 24006KT 10SM FEW080 M02/M06 A2993 RMK AO2 SLP146 T10171061
